run,setup_mode,workload,submit_always,sync_variant,posix_variant,duration,virt_size,free_target,page_table_factor,concurrency,evict_batch,reg_ring,reg_fds,reg_bufs,nvme_cmds,iopoll,ycsb_read_ratio,ycsb_tuple_count,tpcc_warehouses,libaio,num_workers,ycsb_zipf_theta,kernel,mitigations,node,num_ssds,ts,allocs,io_cycles,pt_%,bm_%,cycles/write,fixes/txn,restarts/txn,total_cycles,fiber_run,fixes,get_events,io_out,num_submits,pagefaults,reads,restart_alloc,restart_val,restarts,tps,wait_evict,wait_io,wait_lock,waits,writes
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.0,6.15.0-rc7,True,fn01,8,17,779350,0,0.228498,0.913994,2653.71,1,3.52024e-06,2396611776,11756715,4829241,339037,6300,145055,3403522,3403595,0,17,17,4829278,3471424,21418,36,3492883,3379616
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.0,6.15.0-rc7,True,fn01,8,18,779350,0,0.22834,0.913361,2543.75,1,3.51954e-06,2396614152,12199505,4830178,338908,6219,145060,3402349,3402363,0,17,17,4830204,3914208,21311,38,3935529,3378318
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,1,105426,0,0.100526,0.402103,0,0,0,37370696949936,2,1566456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,2,222571,0,0.21222,0.848881,0,0,0,2396485800,0,1740400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,3,321367,0,0.249939,0.999756,5201.58,0,0,2396610408,4390,1475197,3415,108,464,0,0,3671,0,3671,0,0,0,0,0,59264
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,4,412086,0,0.249878,0.999512,5215.37,0,0,2396610432,5672,1357788,4963,108,709,0,0,4963,0,4963,0,0,0,0,0,90752
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,5,502482,0,0.249939,0.999756,5239.13,0,0,2396608344,5648,1352943,4942,108,706,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,6,592414,0,0.249878,0.999512,5342.15,0,0,2396611320,5648,1346032,4929,108,719,0,0,4929,0,4929,0,0,0,0,0,89976
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,7,682735,0,0.249939,0.999756,5237.48,0,0,2396607456,5640,1351809,4935,108,705,0,0,4935,0,4935,0,0,0,0,0,90240
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,8,772660,0,0.249878,0.999512,5275.2,0,0,2396530872,5624,1345901,4921,108,703,0,0,4921,0,4921,0,0,0,0,0,89984
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,9,779350,0,0.229186,0.916744,3918.53,1.00001,1.03842e-05,2396629944,8165608,5007888,292070,6903,159723,2922073,2918260,0,52,52,5008281,179946,27601,176,207726,2924423
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,10,779350,0,0.229853,0.919411,3324.91,1.00001,1.35257e-05,2396619456,9032748,5545089,318433,6110,175681,3196285,3196305,0,75,75,5544885,236958,28079,210,265253,3174047
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,11,779350,0,0.229091,0.916363,3428.32,1.00001,1.08346e-05,2396613648,9118199,5537982,318191,6617,174690,3193336,3193401,0,60,60,5538143,332389,28155,189,360732,3172546
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,12,779350,0,0.228848,0.915394,3271.53,1.00001,1.35448e-05,2396615664,9249436,5537104,318204,6938,173843,3193785,3193726,0,75,75,5537071,463700,28154,226,492076,3172617
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,13,779350,0,0.22905,0.916199,3367.16,1.00001,1.2829e-05,2396627040,9447530,5534535,318198,6476,172948,3193657,3193740,0,71,71,5534409,664645,28040,221,692920,3171922
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,14,779350,0,0.229088,0.916351,3294.58,1.00001,1.21099e-05,2396612664,9945757,5532738,317839,6181,172056,3190047,3190078,0,67,67,5532705,1168270,27458,184,1195917,3168631
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,15,779350,0,0.228474,0.913895,3071.08,1.00001,1.10319e-05,2396618040,10531352,5529443,317674,6647,171931,3188213,3188098,0,61,61,5529249,1758815,27003,180,1786022,3167871
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,16,779350,0,0.229775,0.919102,2922.83,1.00001,1.19389e-05,2396610384,11124681,5528082,317507,4631,172015,3187003,3186726,0,66,66,5527666,2354174,26978,194,2381320,3165617
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,17,779350,0,0.228939,0.915756,2538.28,1.00001,1.12351e-05,2396614992,12061211,5518561,317055,5710,171791,3182568,3183164,0,63,63,5518723,3304872,25727,152,3330796,3160167
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.5,6.15.0-rc7,True,fn01,8,18,779350,0,0.228966,0.915863,2017.23,1.00001,1.34303e-05,2396612088,13305971,5510045,316823,5024,172074,3180203,3180267,0,73,73,5509973,4560068,24920,201,4585238,3159134
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,1,105461,0,0.100526,0.402103,0,0,0,37416618580320,2,1566988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,2,222591,0,0.21222,0.848881,0,0,0,2396480904,0,1740151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,3,321442,0,0.249878,0.999512,5194.04,0,0,2396594664,4418,1476083,3442,108,465,0,0,3698,0,3698,0,0,0,0,0,59392
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,4,412160,0,0.249878,0.999512,5209.92,0,0,2396613216,5672,1357748,4962,128,709,0,0,4963,0,4963,0,0,0,0,0,90752
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,5,502521,0,0.249939,0.999756,5249.01,0,0,2396575848,5640,1352432,4936,108,705,0,0,4935,0,4935,0,0,0,0,0,90240
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,6,592407,0,0.249878,0.999512,5341.05,0,0,2396608992,5647,1345340,4928,108,719,0,0,4928,0,4928,0,0,0,0,0,89976
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,7,682744,0,0.249878,0.999512,5232.38,0,0,2396591664,5647,1352045,4941,128,705,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,8,772879,0,0.249878,0.999512,5278.86,0,0,2396609808,5633,1349054,4929,108,705,0,0,4928,0,4928,0,0,0,0,0,90112
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,9,779350,0,0.228765,0.915062,3115.81,1.00267,0.00267032,2398230504,10233252,7505504,237485,5231,206495,2373526,2370433,0,19989,19990,7486096,193924,27164,126903,347999,2380433
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,10,779350,0,0.22938,0.917519,2207.17,1.00271,0.0027119,2396580360,11420072,8275993,254338,5308,226969,2552842,2552655,0,22384,22383,8253389,420194,24956,144215,589363,2535780
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,11,779350,0,0.228677,0.914707,2104.6,1.00269,0.00268557,2396566392,11646907,8281768,254638,6143,227380,2555571,2555234,0,22180,22180,8259486,639957,24940,142103,807006,2540157
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,12,779350,0,0.228478,0.913914,1987.22,1.00267,0.00266619,2396563248,12030577,8281918,254547,5464,227343,2554834,2555233,0,22023,22023,8260202,1024377,24750,142095,1191227,2537461
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,13,779350,0,0.228818,0.915272,1888.81,1.00269,0.00268602,2396574696,12452435,8281335,254467,4752,227545,2554282,2554659,0,22186,22186,8259068,1448507,24103,140965,1613582,2536839
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,14,779350,0,0.228253,0.913013,1788.45,1.00267,0.00267145,2398114968,12891728,8281589,254421,5210,227444,2553369,2553364,0,22062,22062,8259537,1887333,23532,142024,2052889,2537310
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,15,779350,0,0.227983,0.91193,1463.16,1.00257,0.00257569,2396581176,13692056,8274426,254272,5395,227281,2551914,2551634,0,21258,21258,8253110,2699558,22953,137344,2859861,2535979
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,16,779350,0,0.228295,0.913181,1274.24,1.00253,0.00252361,2396584560,14750638,8258608,254180,4715,227187,2551157,2551399,0,20790,20790,8237723,3777524,21736,134024,3933279,2534146
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,17,779350,0,0.227845,0.911381,1113.46,1.00246,0.00245685,2396557608,15843372,8260117,254146,4221,227727,2550669,2550841,0,20243,20243,8239932,4871402,20537,130651,5022593,2534297
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.8,6.15.0-rc7,True,fn01,8,18,779350,0,0.227522,0.910088,1009.72,1.00244,0.00243797,2396587656,16996526,8250439,254246,4060,228424,2551721,2552002,0,20065,20065,8230547,6035152,19616,127562,6182450,2534703
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,1,105425,0,0.100526,0.402103,0,0,0,37462528488384,2,1566441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,2,222506,0,0.212159,0.848637,0,0,0,2396478240,0,1739439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,3,321152,0,0.249878,0.999512,5183.27,0,0,2396614464,4372,1472930,3398,128,462,0,0,3655,0,3655,0,0,0,0,0,59136
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,4,411321,0,0.249878,0.999512,5225.09,0,0,2396548080,5633,1349560,4929,108,705,0,0,4928,0,4928,0,0,0,0,0,90112
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,5,501426,0,0.249878,0.999512,5238.42,0,0,2396607864,5632,1348586,4928,108,704,0,0,4928,0,4928,0,0,0,0,0,90112
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,6,591352,0,0.249878,0.999512,5336.1,0,0,2396610816,5647,1345915,4928,128,718,0,0,4929,0,4929,0,0,0,0,0,89976
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,7,681246,0,0.249878,0.999512,5248.85,0,0,2396639856,5617,1345463,4915,108,703,0,0,4914,0,4914,0,0,0,0,0,89856
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,8,771420,0,0.249939,0.999756,5276.08,0,0,2396517504,5632,1349605,4928,108,704,0,0,4928,0,4928,0,0,0,0,0,90112
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,9,779350,0,0.225446,0.901783,3174.2,1.67226,0.672257,2398758072,91831768,10864777,775079,551,213138,1385295,1384262,0,4367837,4367852,6497476,16707,5256,83823445,83845775,1401656
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,10,779350,0,0.22542,0.90168,1276.35,1.72934,0.729336,2396567376,109446335,12371999,913742,510,236872,1459673,1459678,0,5217939,5217954,7154110,261553,1819,100443190,100706578,1449880
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,11,779350,0,0.225648,0.902592,1272.97,1.72172,0.721721,2396564256,109447349,12348236,913139,660,238486,1463191,1463166,0,5176123,5176120,7172036,1000567,1887,99678783,100681197,1453169
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,12,779350,0,0.225566,0.902264,1274.98,1.71504,0.715044,2396575080,109962749,12337703,917429,616,238408,1464780,1464784,0,5143874,5143868,7193867,1839207,1815,99335570,101176596,1454692
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,13,779350,0,0.22553,0.902119,1269.67,1.72296,0.722955,2396570184,111165168,12343860,927096,590,238154,1458909,1458931,0,5179534,5179516,7164377,2671755,1809,99740318,102413900,1448508
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,14,779350,0,0.225469,0.901875,1269.04,1.71343,0.713435,2396568720,111066894,12303302,927006,737,238558,1463889,1463886,0,5122820,5122832,7180484,3446298,1891,98846098,102294392,1453502
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,15,779350,0,0.225577,0.902309,1275.17,1.71023,0.710232,2396575056,111756887,12284154,932516,590,238906,1462705,1462715,0,5101473,5101473,7182672,4414633,1845,98568064,102984496,1452621
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,16,779350,0,0.225496,0.901985,1268.09,1.70956,0.709564,2397835224,112611770,12305367,939190,645,238697,1462312,1462307,0,5107423,5107434,7197985,5323620,1935,98499786,103825355,1452261
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,17,779350,0,0.225569,0.902275,1270.79,1.69699,0.696987,2396567832,112375020,12247236,938127,754,239475,1470099,1470090,0,5030096,5030095,7217030,6397730,1928,97160634,103560297,1459967
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.9,6.15.0-rc7,True,fn01,8,18,779350,0,0.22583,0.90332,1263.8,1.70312,0.703117,2396556024,114050167,12258877,951968,693,238969,1460653,1460640,0,5060711,5060686,7198013,7671732,1826,97599071,105273139,1450913
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,1,105408,0,0.100526,0.402103,0,0,0,37508441967912,2,1566193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,2,222227,0,0.211915,0.84766,0,0,0,2396457192,0,1735548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,3,321235,0,0.249939,0.999756,5199.58,0,0,2396590608,4340,1478262,3366,108,463,0,0,3622,0,3622,0,0,0,0,0,59136
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,4,411911,0,0.249878,0.999512,5218.81,0,0,2396603400,5672,1357134,4963,108,709,0,0,4963,0,4963,0,0,0,0,0,90752
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,5,502269,0,0.249939,0.999756,5246.71,0,0,2396495112,5640,1352364,4935,108,705,0,0,4935,0,4935,0,0,0,0,0,90240
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,6,592210,0,0.249939,0.999756,5340.95,0,0,2396588784,5648,1346164,4929,108,719,0,0,4929,0,4929,0,0,0,0,0,89976
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,7,682488,0,0.249878,0.999512,5236.15,0,0,2396526120,5647,1351165,4941,128,705,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,8,772612,0,0.249878,0.999512,5289.51,0,0,2396588016,5633,1348895,4929,108,705,0,0,4928,0,4928,0,0,0,0,0,90112
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,9,779350,0,0.225063,0.900253,8686.61,4.17228,3.17227,2398238400,129552987,12580944,763340,97,184285,443153,442942,0,9565501,9565501,3015553,2901,2994,126063846,126072840,464480
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,10,779350,0,0.225245,0.900978,3466.41,4.26115,3.26115,2396550624,142633512,13863217,805674,140,193814,408043,408051,0,10610318,10610368,3253415,4841,185,138848880,138851381,399855
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,11,779350,0,0.225062,0.900249,3468.12,4.27458,3.27458,2396557944,142126536,13878661,802299,66,193764,405099,405093,0,10631839,10631808,3246769,4249,180,138393147,138397450,397738
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,12,779350,0,0.225311,0.901245,3483.26,4.26784,3.26784,2396565600,142382849,13868701,809177,388,194920,406449,406443,0,10619099,10619126,3249575,4421,214,138640658,138645307,398396
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,13,779350,0,0.22522,0.900879,3465.01,4.26132,3.26132,2396568384,142192329,13881624,810606,241,194369,409339,409349,0,10624127,10624127,3257575,4922,239,138440460,138445762,400939
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,14,779350,0,0.22513,0.90052,3512.04,4.27397,3.27397,2396559744,142096933,13879964,803965,84,194409,405125,405133,0,10632401,10632407,3247509,4421,200,138361325,138365804,397527
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,15,779350,0,0.225307,0.901226,3365.48,4.26336,3.26336,2398021704,142472270,13873812,807071,142,194408,407185,407167,0,10619593,10619596,3254236,4715,216,138728214,138733222,398822
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,16,779350,0,0.225092,0.900368,3454.82,4.27487,3.27487,2396562504,141920459,13921127,795181,165,193265,398940,398940,0,10664557,10664538,3256515,3614,173,138185550,138189381,393433
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,17,779350,0,0.22529,0.901161,3532.8,4.27966,3.27966,2396558640,142500986,13895527,800277,316,193119,398983,398987,0,10648724,10648733,3246855,4163,205,138771431,138775750,392303
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,32,0.99,6.15.0-rc7,True,fn01,8,18,779350,0,0.225245,0.900978,3466.59,4.26748,3.26748,2396562120,142164927,13893414,798793,70,193793,403909,403907,0,10637723,10637723,3255654,4156,209,138422920,138427220,396815
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,1,106481,0,0.101502,0.40601,0,0,0,37554465703032,2,1582135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,2,223417,0,0.213014,0.852055,0,0,0,2396432664,0,1737284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,3,321918,0,0.249939,0.999756,5192.85,0,0,2396577936,4668,1471374,3689,108,468,0,0,3945,0,3945,0,0,0,0,0,59776
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,4,412678,0,0.249878,0.999512,5214.45,0,0,2396575272,5680,1358406,4970,108,710,0,0,4970,0,4970,0,0,0,0,0,90880
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,5,503151,0,0.249939,0.999756,5240.82,0,0,2396580528,5648,1354086,4942,108,706,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,6,593199,0,0.249878,0.999512,5340.93,0,0,2396587464,5655,1347765,4935,108,720,0,0,4935,0,4935,0,0,0,0,0,90104
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,7,683605,0,0.249939,0.999756,5236.53,0,0,2396584344,5648,1353084,4942,108,706,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,8,773880,0,0.249878,0.999512,5263.02,0,0,2396590968,5647,1351130,4941,128,705,0,0,4942,0,4942,0,0,0,0,0,90368
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,9,779350,0,0.227343,0.90937,2821.11,1,2.34024e-06,2396601096,4420079,2563868,178758,3191,85672,1783186,1780819,0,6,6,2563911,49004,7797,23,56824,1795097
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,10,779350,0,0.226984,0.907936,3825.29,1,7.36207e-07,2396596080,4706504,2716643,190808,3599,89822,1915165,1915269,0,2,2,2716715,53012,6551,10,59573,1902006
0,defer,ycsb,False,False,False,10000,1073741824,0.1,2.5,128,128,False,False,False,False,False,0,10000000,1,False,16,0.0,6.15.0-rc7,True,fn01,8,11,779350,0,0.227596,0.910385,4016.26,1,2.57863e-06,2396601168,4704321,2714636,190688,3415,89775,1914616,1914646,0,7,7,2714577,53241,6635,23,59899,1900291
